_file,nym,gen,etym/lang,etym/nym
ingitrude_1_1.xml,Ingitrude,F,Old Norse; Proto-Germanic; Proto-Germanic,
ingler_1_1.xml,Ingler,M,Old Norse; Old English; Old High German,
ingobert_1_1.xml,Ingobert,M,Old Norse; Old High German; Old Saxon; Proto-Germanic,
ingomares_1_1.xml,Ingomares,M,Old Norse; Old English; Old High German; Old Saxon; Proto-Germanic,
ingram_1_1.xml,Ingram,M,Old High German; Old Saxon,
ingret_1_1.xml,Ingret,U,,
ingrid_1_1.xml,Ingrid,F,Old Norse; Old Norse,
ingrisma_1_1.xml,Ingrisma,F,Old Norse; Latin,
inguilberga_1_1.xml,Inguilberga,F,Old Norse; Old High German,
ingulf_1_1.xml,Ingulf,M,Old Norse; Old High German; Gothic,
ingvald_1_1.xml,Ingvald,M,Old Norse; Old Norse,
ingvast_1_1.xml,Ingvast,M,,
ingwal_1_1.xml,Ingwal,M,,
ingwald_1_1.xml,Ingwald,M,Old Norse; Old Saxon; Old High German,
ingwar_1_1.xml,Ingwar,M,,
ingwara_1_1.xml,Ingwara,F,Old Norse; Old Saxon; Old High German,
ingwin_1_1.xml,Ingwin,M,Old Norse; Old High German,
inigo_1_1.xml,Inigo,M,,
inilgaud_1_1.xml,Inilgaud,M,,
innocent_1_1.xml,Innocent,M,Latin,
innocentia_1_1.xml,Innocentia,F,Latin,
inoffio_1_1.xml,Inoffio,M,,
inon_1_1.xml,Inon,F,,
insler_1_1.xml,Insler,M,,
iodena_1_1.xml,Iodena,F,,
ioern_1_1.xml,Ioern,M,,
iona_1_1.xml,Iona,F,,
iorwerth_1_1.xml,Iorwerth,M,,
ioving_1_1.xml,Ioving,M,,
iran_1_1.xml,Iran,M,,
irenfrid_1_1.xml,Irenfrid,M,Old High German; Old Saxon,
iring_1_1.xml,Iring,M,,
irold_1_1.xml,Irold,M,,
irsut_1_1.xml,Irsut,M,,
isa_1_1.xml,Isa,M,,
isaac_1_1.xml,Isaac,M,Hebrew,
isabel_1_1.xml,Isabel,F,Old Provençal,Elizabeth
isaiah_1_1.xml,Isaiah,M,Ancient Greek; Hebrew,
isambert_1_1.xml,Isambert,M,"Old Saxon, Old High German; Old High German; Old Saxon; Proto-Germanic",
isambour_1_1.xml,Isambour,F,,
isard_1_1.xml,Isard,M,,
isarn_1_1.xml,Isarn,M,"Old Saxon, Old High German",
isbert_1_1.xml,Isbert,U,,
isbrand_1_1.xml,Isbrand,M,"Old Saxon, Old High German; Old High German; Old Norse",
isdrael_1_1.xml,Isdrael,M,,
isenard_1_1.xml,Isenard,M,,
isenbald_1_1.xml,Isenbald,M,"Old Saxon, Old High German; Old High German",
isenbern_1_1.xml,Isenbern,M,"Old Saxon, Old High German; Old High German; Old Saxon",
isengard_1_1.xml,Isengard,M,"Old Saxon, Old High German; Old Saxon; Old High German",
isengarde_1_1.xml,Isengarde,F,,
isengrim_1_1.xml,Isengrim,M,"Old Saxon, Old High German; Old High German; Old Saxon",
isfael_1_1.xml,Isfael,M,,
isger_1_1.xml,Isger,M,,
isher_1_1.xml,Isher,M,,
ishmael_1_1.xml,Ishmael,M,Hebrew,
isiliar_1_1.xml,Isiliar,M,Old High German; Old English; Old High German,
islana_1_1.xml,Islana,F,,
islenus_1_1.xml,Islenus,M,,
ismenia_1_1.xml,Ismenia,F,,
ismido_1_1.xml,Ismido,M,,
isnald_1_1.xml,Isnald,M,,
isnard_1_1.xml,Isnard,M,"Old Saxon, Old High German; Old Saxon; Old High German",
iso_1_1.xml,Iso,M,Old High German,
isoard_1_1.xml,Isoard,M,"Old Saxon, Old High German; Old High German",
isolde_1_1.xml,Isolde,F,Old High German; Old High German,
isop_1_1.xml,Isop,M,,
israel_1_1.xml,Israel,M,Hebrew,
isulan_1_1.xml,Isulan,M,,
itaz_1_1.xml,Itaz,F,,
itelfritz_1_1.xml,Itelfritz,M,,
ithel_1_1.xml,Ithel,M,Old Breton; Middle Welsh; Old Breton; Middle Welsh,
ither_1_1.xml,Ither,M,Old English; Old High German,
itina_1_1.xml,Itina,F,,
iungomarc_1_1.xml,Iungomarc,M,Old Welsh; Old Breton,
iunworet_1_1.xml,Iunworet,M,,
iureta_1_1.xml,Iureta,U,,
iva_1_1.xml,Iva,F,,Ivo
ivan_1_1.xml,Ivan,F,,
ivar_1_1.xml,Ivar,M,Proto-Germanic; Proto-Germanic,
ivel_1_1.xml,Ivel,M,,
ivo_1_1.xml,Ivo,M,Old French; Gaulish; Proto-Germanic,
ivoving_1_1.xml,Ivoving,M,,
ivurey_1_1.xml,Ivurey,M,,
iwan_1_1.xml,Iwan,M,,
iwasko_1_1.xml,Iwasko,M,,
iwen_1_1.xml,Iwen,M,,
iwibod_1_1.xml,Iwibod,M,,
izo_1_1.xml,Izo,M,,
jaca_1_1.xml,Jaca,F,Old High German,
jacob_1_1.xml,Jacob,M,Hebrew; Hebrew,
jacoba_1_1.xml,Jacoba,F,,Jacob
jael_1_1.xml,Jael,M,Hebrew,
jaelle_1_1.xml,Jaelle,F,,Jael
jagu_1_1.xml,Jagu,M,,
jakisz_1_1.xml,Jakisz,M,,
janceline_1_1.xml,Janceline,F,,
janneken_1_1.xml,Janneken,U,,
janneogieta_1_1.xml,Janneogieta,U,,
january_1_1.xml,January,M,Latin,
janues_1_1.xml,Janues,U,,
jaquier_1_1.xml,Jaquier,M,,
jaquis_1_1.xml,Jaquis,M,,
jarand_1_1.xml,Jarand,M,,
jarded_1_1.xml,Jarded,M,,
jardin_1_1.xml,Jardin,M,,
jarento_1_1.xml,Jarento,M,,
jaromir_1_1.xml,Jaromir,M,Slavic; Proto-Slavic; Slavic,
jaroslav_1_1.xml,Jaroslav,M,Slavic; Proto-Slavic; Slavic,
jaroslava_1_1.xml,Jaroslava,F,Slavic; Proto-Slavic; Slavic,
jart_1_1.xml,Jart,M,,
jarund_1_1.xml,Jarund,M,,
jas_1_1.xml,Jas,M,,
jaschus_1_1.xml,Jaschus,M,,
jasko_1_1.xml,Jasko,M,,
jason_1_1.xml,Jason,M,Ancient Greek,
jax_1_1.xml,Jax,M,,
jaxo_1_1.xml,Jaxo,M,,
jeffres_1_1.xml,Jeffres,F,,
jefin_1_1.xml,Jefin,M,,
jegou_1_1.xml,Jegou,M,,
jekil_1_1.xml,Jekil,M,,
jenni_1_1.xml,Jenni,M,,
jensan_1_1.xml,Jensan,M,,
jep_1_1.xml,Jep,M,,
jephthah_1_1.xml,Jephthah,M,,
jerberth_1_1.xml,Jerberth,F,,
jeremia_1_1.xml,Jeremia,F,,
jeremy_1_1.xml,Jeremy,M,Hebrew,
jeremynken_1_1.xml,Jeremynken,U,,
jerka_1_1.xml,Jerka,F,,
jerko_1_1.xml,Jerko,M,,
jerome_1_1.xml,Jerome,M,Ancient Greek; Ancient Greek,
jeronima_1_1.xml,Jeronima,F,,Jerome
jerust_1_1.xml,Jerust,M,,
jerwie_1_1.xml,Jerwie,M,,
jery_1_1.xml,Jery,M,,
jesbert_1_1.xml,Jesbert,M,,
jesienne_1_1.xml,Jesienne,F,,
jesse_1_1.xml,Jesse,M,Hebrew,
jessel_1_1.xml,Jessel,M,,
jeubard_1_1.xml,Jeubard,M,,
jeude_1_1.xml,Jeude,M,,
jeufine_1_1.xml,Jeufine,F,,
jeune_1_1.xml,Jeune,M,,
jeusson_1_1.xml,Jeusson,M,,
jeys_1_1.xml,Jeys,F,,
jezdon_1_1.xml,Jezdon,M,,
joa_1_1.xml,Joa,F,,
joab_1_1.xml,Joab,M,Hebrew,
joachim_1_1.xml,Joachim,M,Hebrew,
joachimie_1_1.xml,Joachimie,F,,Joachim
joan-baptista_1_1.xml,Joan-Baptista,F,,John-Baptist
joan-frances_1_1.xml,Joan-Frances,F,,
joan-stephanie_1_1.xml,Joan-Stephanie,F,,Joan; Stephanie
joan_1_1.xml,Joan,F,Koine Greek; Hebrew,John
joar_1_1.xml,Joar,M,,
job_1_1.xml,Job,M,Hebrew; Hebrew,
jobert_1_1.xml,Jobert,M,,
jocea_1_1.xml,Jocea,F,,
joceran_1_1.xml,Joceran,M,Old Saxon,
jocosa_1_1.xml,Jocosa,F,Latin,
joculus_1_1.xml,Joculus,M,Latin,
jodocus_1_1.xml,Jodocus,M,Old Breton; Middle Welsh; Latin,
joel_1_1.xml,Joel,M,,
joelle_1_1.xml,Joelle,F,,
joheta_1_1.xml,Joheta,F,,
john-alphonse_1_1.xml,John-Alphonse,M,,John; Alphonse
john-andrew_1_1.xml,John-Andrew,M,,John; Andrew
john-angel_1_1.xml,John-Angel,M,,John; Angel
john-anthony_1_1.xml,John-Anthony,M,,John; Anthony
john-baptist_1_1.xml,John-Baptist,M,,John; Baptist
john-charles_1_1.xml,John-Charles,M,,John; Charles
john-dominic_1_1.xml,John-Dominic,M,,John; Dominic
john-francis_1_1.xml,John-Francis,M,,John; Francis
john-jacob_1_1.xml,John-Jacob,M,,John; Jacob
john-louis_1_1.xml,John-Louis,M,,John; Louis
john-maria_1_1.xml,John-Maria,M,,John; Maria
john-mark_1_1.xml,John-Mark,M,,John; Mark
john-michael_1_1.xml,John-Michael,M,,John; Michael
john-paul_1_1.xml,John-Paul,M,,John; Paul
john-peter_1_1.xml,John-Peter,M,,John; Peter
john-thomas_1_1.xml,John-Thomas,M,,John; Thomas
john_1_1.xml,John,M,Latin; Greek; Hebrew,
johnbon_1_1.xml,Johnbon,M,Latin,John
johnson_1_1.xml,Johnson,M,English,
jolis_1_1.xml,Jolis,U,,
jolivette_1_1.xml,Jolivette,M,,
joly_1_1.xml,Joly,M,Middle English; Old French,
jonas_1_1.xml,Jonas,M,Greek; Hebrew,
jonathan_1_1.xml,Jonathan,M,Hebrew,
jonilde_1_1.xml,Jonilde,F,Old French; Old High German,Jonas; Jonathan
joochana_1_1.xml,Joochana,M,,
joraine_1_1.xml,Joraine,F,,
jorath_1_1.xml,Jorath,M,,
jord_1_1.xml,Jord,M,,
jordan_1_1.xml,Jordan,M,Hebrew; Old Norse,
jordana_1_1.xml,Jordana,F,,Jordan
joreine_1_1.xml,Joreine,F,,
jorine_1_1.xml,Jorine,F,,
jorlando_1_1.xml,Jorlando,M,,
jorma_1_1.xml,Jorma,M,,
jorna_1_1.xml,Jorna,F,,
jorrette_1_1.xml,Jorrette,F,,
josaphat_1_1.xml,Josaphat,M,Hebrew,
josberga_1_1.xml,Josberga,F,Old Norse; Old High German,
josbert_1_1.xml,Josbert,M,,
jose_1_1.xml,Jose,M,,
joseph_1_1.xml,Joseph,M,Hebrew,
josepha_1_1.xml,Josepha,F,,Joseph
joshua_1_1.xml,Joshua,M,Hebrew,
josia_1_1.xml,Josia,F,,
josiah_1_1.xml,Josiah,M,Hebrew,
josiere_1_1.xml,Josiere,F,,
josine_1_1.xml,Josine,F,,
joslet_1_1.xml,Joslet,M,,
jossinken_1_1.xml,Jossinken,U,,
josualis_1_1.xml,Josualis,U,,
jotama_1_1.xml,Jotama,M,,
jotius_1_1.xml,Jotius,M,,
joukus_1_1.xml,Joukus,M,,
jouskima_1_1.xml,Jouskima,M,,
jovinian_1_1.xml,Jovinian,M,,
jovion_1_1.xml,Jovion,M,,
jovnule_1_1.xml,Jovnule,M,,
joy_1_1.xml,Joy,F,Old French; Latin,
joyan_1_1.xml,Joyan,F,,
joyce_1_1.xml,Joyce,F,Latin,Jodocus
jubean_1_1.xml,Jubean,M,,
judah_1_1.xml,Judah,M,,
jude_1_1.xml,Jude,M,,
judean_1_1.xml,Judean,M,,
judict_1_1.xml,Judict,U,,
judith_1_1.xml,Judith,F,Hebrew,
judna_1_1.xml,Judna,F,,
judon_1_1.xml,Judon,M,,
judwin_1_1.xml,Judwin,M,,
julas_1_1.xml,Julas,M,,
julia_1_1.xml,Julia,F,,Julius
julian_1_1.xml,Julian,M,Latin,Julius
juliana_1_1.xml,Juliana,F,,Julian
julite_1_1.xml,Julite,F,,
julius caesar_1_1.xml,Julius Caesar,M,,Julius; Caesar
julius_1_1.xml,Julius,M,Latin; Greek; Latin,
jumen_1_1.xml,Jumen,M,,
june_1_1.xml,June,F,,
junger_1_1.xml,Junger,M,,
jungwin_1_1.xml,Jungwin,M,,
junien_1_1.xml,Junien,M,,
junna_1_1.xml,Junna,F,,
junossius_1_1.xml,Junossius,M,,
junta_1_1.xml,Junta,M,,
jussel_1_1.xml,Jussel,F,,
justa_1_1.xml,Justa,F,Latin,
justice_1_1.xml,Justice,F,,Justus
justin_1_1.xml,Justin,M,Latin,
justine_1_1.xml,Justine,F,,Justin
justinian_1_1.xml,Justinian,M,Latin,Justin
justiniana_1_1.xml,Justiniana,F,,Justinian
justrina_1_1.xml,Justrina,F,,Justine
justus_1_1.xml,Justus,M,Latin,
juvenis_1_1.xml,Juvenis,M,,
juvin_1_1.xml,Juvin,M,,
jäppe_1_1.xml,Jäppe,M,,
kadelhoh_1_1.xml,Kadelhoh,M,Old High German; Old Saxon,
kadold_1_1.xml,Kadold,M,,
kaeina_1_1.xml,Kaeina,U,,
kaerken_1_1.xml,Kaerken,F,,
kagen_1_1.xml,Kagen,M,,
kair_1_1.xml,Kair,M,,
kaire_1_1.xml,Kaire,M,,
kalanhedre_1_1.xml,Kalanhedre,M,,
kale_1_1.xml,Kale,F,Ancient Greek,
kara_1_1.xml,Kara,F,,
karpa_1_1.xml,Karpa,M,,
katherin_1_1.xml,Katherin,M,,Katherine
katherine_1_1.xml,Katherine,F,Greek; Greek,
kecil_1_1.xml,Kecil,M,,
keelld_1_1.xml,Keelld,M,,
kefnerth_1_1.xml,Kefnerth,M,,
keldelu_1_1.xml,Keldelu,M,,
kellam_1_1.xml,Kellam,M,,
keller_1_1.xml,Keller,M,,
kelmund_1_1.xml,Kelmund,M,,
kendwallon_1_1.xml,Kendwallon,M,Old Breton; Old Welsh,
kenelm_1_1.xml,Kenelm,M,,
kenetlor_1_1.xml,Kenetlor,M,,
ker_1_1.xml,Ker,M,,
kerstine_1_1.xml,Kerstine,U,,
ketelboeter_1_1.xml,Ketelboeter,F,,
ketilbern_1_1.xml,Ketilbern,M,Old English; Old Norse; Old English; Old Norse,
ketill_1_1.xml,Ketill,M,Old English; Old Norse,
ketilwast_1_1.xml,Ketilwast,M,,
kettilög_1_1.xml,Kettilög,F,,
key_1_1.xml,Key,F,,
kiddo_1_1.xml,Kiddo,M,,
kilian_1_1.xml,Kilian,M,,
kinborough_1_1.xml,Kinborough,M,Old English; Old English,Cyneburg
kine_1_1.xml,Kine,F,,
kinsius_1_1.xml,Kinsius,M,,
kinward_1_1.xml,Kinward,M,,
kippid_1_1.xml,Kippid,M,,
kipping_1_1.xml,Kipping,M,,
kismartiken_1_1.xml,Kismartiken,M,,
kiumer_1_1.xml,Kiumer,M,,
knetha_1_1.xml,Knetha,M,,
knightwine_1_1.xml,Knightwine,M,Old English; Old English,
knut_1_1.xml,Knut,M,Old Norse,
knyezek_1_1.xml,Knyezek,M,,
kol_1_1.xml,Kol,M,,
kolberg_1_1.xml,Kolberg,M,,
kolbern_1_1.xml,Kolbern,M,,
kolda_1_1.xml,Kolda,M,,
koler_1_1.xml,Koler,M,,
komana_1_1.xml,Komana,M,,
komemka_1_1.xml,Komemka,M,,
kote_1_1.xml,Kote,M,,
kracht_1_1.xml,Kracht,M,,
krivozad_1_1.xml,Krivozad,M,,
krysch_1_1.xml,Krysch,M,,
krystanssch_1_1.xml,Krystanssch,M,,
krzeslav_1_1.xml,Krzeslav,M,,
kuken_1_1.xml,Kuken,M,,
kuniere_1_1.xml,Kuniere,U,,
kuricka_1_1.xml,Kuricka,M,,
kygyowczo_1_1.xml,Kygyowczo,M,Slavic,
kyskus_1_1.xml,Kyskus,M,,
kyustyal_1_1.xml,Kyustyal,M,,
laborans_1_1.xml,Laborans,M,Latin,
lactantio_1_1.xml,Lactantio,M,,
lago_1_1.xml,Lago,M,,
lambert_1_1.xml,Lambert,M,Old High German; Old Saxon; Old High German; Old Saxon; Proto-Germanic,
lamberta_1_1.xml,Lamberta,F,,Lambert
lamond_1_1.xml,Lamond,M,Old Norse,
lan_1_1.xml,Lan,M,,
lance_1_1.xml,Lance,M,Old High German; Old Saxon,
lancenna_1_1.xml,Lancenna,F,,
lancona_1_1.xml,Lancona,F,,
lancrad_1_1.xml,Lancrad,M,,
landbald_1_1.xml,Landbald,M,Old High German; Old Saxon; Old High German,
landbod_1_1.xml,Landbod,M,Old High German; Old Saxon; Old High German,
landelanda_1_1.xml,Landelanda,F,Old High German; Old Saxon; Old High German; Old Saxon,
landetrude_1_1.xml,Landetrude,F,Old High German; Old Saxon; Proto-Germanic; Proto-Germanic,
landgaus_1_1.xml,Landgaus,M,Old High German; Old Saxon,
lando_1_1.xml,Lando,M,Old High German; Old Saxon,
landrad_1_1.xml,Landrad,M,Old High German; Old Saxon; Old Saxon; Old High German,
landrada_1_1.xml,Landrada,F,Old High German; Old Saxon; Old Saxon; Old High German,
landrich_1_1.xml,Landrich,M,Old High German; Old Saxon; Old High German,
landrin_1_1.xml,Landrin,M,,
landulf_1_1.xml,Landulf,M,Old High German; Old Saxon; Old High German; Gothic,
landwar_1_1.xml,Landwar,M,Old High German; Old Saxon; Old Saxon; Old High German,
landward_1_1.xml,Landward,M,Old High German; Old Saxon; Old High German,
landwin_1_1.xml,Landwin,M,Old High German; Old Saxon; Old High German,
lanes_1_1.xml,Lanes,M,,
laneta_1_1.xml,Laneta,F,,
lanfranc_1_1.xml,Lanfranc,M,Old High German; Old Saxon; Latin; Old High German; French,
lanfrid_1_1.xml,Lanfrid,M,Old High German; Old Saxon; Old High German; Old Saxon,
langward_1_1.xml,Langward,M,Proto-Germanic; Old High German,
lanko_1_1.xml,Lanko,M,,
lanselm_1_1.xml,Lanselm,M,"Old High German; Old Saxon; Old High German, Old Saxon",
lanswith_1_1.xml,Lanswith,F,Old High German; Old Saxon; Old Saxon; Gothic; Proto-Germanic,
lantberga_1_1.xml,Lantberga,F,Old High German; Old Saxon; Old High German,
lantbrat_1_1.xml,Lantbrat,M,Old High German; Old Saxon,
lantelm_1_1.xml,Lantelm,M,"Old High German; Old Saxon; Old High German, Old Saxon",
lanter_1_1.xml,Lanter,M,Old High German; Old Saxon; Old English; Old High German,
lantgrim_1_1.xml,Lantgrim,M,Old High German; Old Saxon; Old High German; Old Saxon,
lanthar_1_1.xml,Lanthar,M,Old High German; Old Saxon; Old High German,
lantilde_1_1.xml,Lantilde,F,Old High German; Old Saxon; Old High German,
lanto_1_1.xml,Lanto,M,Old High German; Old Saxon,
lanze_1_1.xml,Lanze,M,,
lapa_1_1.xml,Lapa,M,,Lapi
lapi_1_1.xml,Lapi,M,,
laria_1_1.xml,Laria,F,,Hilaria
lassota_1_1.xml,Lassota,U,,
latchezar_1_1.xml,Latchezar,M,Bulgarian,
latin_1_1.xml,Latin,M,,
latino_1_1.xml,Latino,M,Latin,
latiscen_1_1.xml,Latiscen,M,,
laudisius_1_1.xml,Laudisius,M,,
laudun_1_1.xml,Laudun,M,,
lauge_1_1.xml,Lauge,M,,
lauger_1_1.xml,Lauger,M,Gothic; Gothic; Old High German; Old Saxon,
laura_1_1.xml,Laura,F,,Laurence; Laurencia
laurada_1_1.xml,Laurada,M,,
laurence_1_1.xml,Laurence,M,Latin; Latin,
laurencia_1_1.xml,Laurencia,F,Latin,Laurence
lauron_1_1.xml,Lauron,M,,
lautard_1_1.xml,Lautard,M,Gothic; Gothic; Old Saxon; Old High German,
lauteria_1_1.xml,Lauteria,F,Gothic; Gothic; Old English; Old High German,
lautilde_1_1.xml,Lautilde,F,Gothic; Gothic; Old High German,
lautrude_1_1.xml,Lautrude,F,Gothic; Gothic; Proto-Germanic; Proto-Germanic,
lavinia_1_1.xml,Lavinia,F,Latin,
lea_1_1.xml,Lea,F,,Leo
leah_1_1.xml,Leah,F,Hebrew,
leal_1_1.xml,Leal,F,,
leander_1_1.xml,Leander,M,Ancient Greek; Ancient Greek,
ledard_1_1.xml,Ledard,M,,
ledell_1_1.xml,Ledell,M,,
ledfrich_1_1.xml,Ledfrich,M,,
leduyc_1_1.xml,Leduyc,M,,
ledward_1_1.xml,Ledward,M,,
ledwin_1_1.xml,Ledwin,M,,
ledwise_1_1.xml,Ledwise,F,,
leese_1_1.xml,Leese,M,,
lefard_1_1.xml,Lefard,M,,
lefchild_1_1.xml,Lefchild,M,Old English; Old English,
lefhild_1_1.xml,Lefhild,F,Old English; Old English,
lefled_1_1.xml,Lefled,U,,
lefra_1_1.xml,Lefra,F,,
lefrich_1_1.xml,Lefrich,M,Old English; Old English,
lefrid_1_1.xml,Lefrid,M,,
lefsy_1_1.xml,Lefsy,M,Old English; Old English,
lefward_1_1.xml,Lefward,M,Old English; Old English,
lefwin_1_1.xml,Lefwin,M,Old English; Old High German; Gothic; Old High German; Old Norse; Old English; Old High German,
legate_1_1.xml,Legate,M,,
legedoctus_1_1.xml,Legedoctus,M,,
legera_1_1.xml,Legera,F,,
legerd_1_1.xml,Legerd,M,,
leidl_1_1.xml,Leidl,M,,
leif_1_1.xml,Leif,M,Gothic; Old High German; Old Norse,
leifans_1_1.xml,Leifans,M,,
leitrat_1_1.xml,Leitrat,M,,
lelio_1_1.xml,Lelio,M,Latin,
lella_1_1.xml,Lella,F,,
lello_1_1.xml,Lello,M,,
lemmo_1_1.xml,Lemmo,M,,
lempold_1_1.xml,Lempold,M,Old High German,
lena_1_1.xml,Lena,F,,Adeline; Emmeline; Lettice
lennoet_1_1.xml,Lennoet,M,,
lentfrid_1_1.xml,Lentfrid,M,,
lentgard_1_1.xml,Lentgard,M,Proto-Germanic; Old Saxon; Old High German,
lentward_1_1.xml,Lentward,M,,
leo_1_1.xml,Leo,M,Latin; Ancient Greek,
leocriscia_1_1.xml,Leocriscia,F,,
leodechin_1_1.xml,Leodechin,M,Old High German,
leois_1_1.xml,Leois,U,Old High German; Old Saxon; Old High German,
leona_1_1.xml,Leona,F,Latin; Ancient Greek,
leonard_1_1.xml,Leonard,M,Old High German; Old Saxon; Old High German,
leonarda_1_1.xml,Leonarda,F,,Leonard
leontius_1_1.xml,Leontius,M,Ancient Greek,
leopold_1_1.xml,Leopold,M,Old High German; Old High German,
lepor_1_1.xml,Lepor,M,Latin,
lesco_1_1.xml,Lesco,M,,
lesing_1_1.xml,Lesing,M,,
lestco_1_1.xml,Lestco,M,,
leswin_1_1.xml,Leswin,M,,
leta_1_1.xml,Leta,F,,
letald_1_1.xml,Letald,M,Old High German; Old Saxon; Old High German,
letitius_1_1.xml,Letitius,M,Latin,
lettice_1_1.xml,Lettice,F,Latin,
letwig_1_1.xml,Letwig,F,,
leuba_1_1.xml,Leuba,F,Gothic; Old High German,
leudo_1_1.xml,Leudo,M,Old High German,
leuj_1_1.xml,Leuj,M,,
leurin_1_1.xml,Leurin,M,,
levenad_1_1.xml,Levenad,U,,
leviet_1_1.xml,Leviet,M,,
lewa_1_1.xml,Lewa,F,,
lewantin_1_1.xml,Lewantin,M,,
leward_1_1.xml,Leward,M,,
lewin_1_1.xml,Lewin,M,,
liafger_1_1.xml,Liafger,M,Gothic; Old High German; Old Saxon; Old High German,
libard_1_1.xml,Libard,M,,
libentius_1_1.xml,Libentius,M,Latin,
liberat_1_1.xml,Liberat,M,Latin,
liberius_1_1.xml,Liberius,M,,
liberto_1_1.xml,Liberto,M,Latin,
libias_1_1.xml,Libias,M,,
libiert_1_1.xml,Libiert,M,,
libonius_1_1.xml,Libonius,M,,
libour_1_1.xml,Libour,F,,
libra_1_1.xml,Libra,F,Latin,
lice_1_1.xml,Lice,F,,
lidinward_1_1.xml,Lidinward,M,,
lidwise_1_1.xml,Lidwise,F,,
lieb_1_1.xml,Lieb,M,,
liebizo_1_1.xml,Liebizo,M,Gothic; Old High German,
liecia_1_1.xml,Liecia,F,,
liede_1_1.xml,Liede,M,,
liefolt_1_1.xml,Liefolt,M,,
liemar_1_1.xml,Liemar,M,Old High German; Old English; Old High German; Old Saxon; Proto-Germanic,
lieven_1_1.xml,Lieven,M,,
lifdenis_1_1.xml,Lifdenis,M,,
ligier_1_1.xml,Ligier,M,,
ligranzo_1_1.xml,Ligranzo,U,,
ligulf_1_1.xml,Ligulf,M,,
linier_1_1.xml,Linier,M,,
liphard_1_1.xml,Liphard,M,,
lismod_1_1.xml,Lismod,F,Old French; Hebrew; Old High German,Elizabeth
liso_1_1.xml,Liso,M,,
lista_1_1.xml,Lista,M,,
lisuid_1_1.xml,Lisuid,M,,
littera_1_1.xml,Littera,M,Latin,
liubane_1_1.xml,Liubane,M,Gothic; Old High German,
liubman_1_1.xml,Liubman,M,,
liunge_1_1.xml,Liunge,M,,
liurigd_1_1.xml,Liurigd,U,,
liutald_1_1.xml,Liutald,M,,
liutberga_1_1.xml,Liutberga,F,Old High German; Old High German; Old High German,
liutbert_1_1.xml,Liutbert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
liutbrand_1_1.xml,Liutbrand,M,Old High German; Old High German; Old Norse,
liutfrid_1_1.xml,Liutfrid,M,Old High German; Old High German; Old Saxon,
liutgard_1_1.xml,Liutgard,M,Old High German; Old Saxon; Old High German,
liutgarde_1_1.xml,Liutgarde,F,Old High German; Old Saxon; Old High German,Liutgard
liutgaud_1_1.xml,Liutgaud,M,Old High German,
liutger_1_1.xml,Liutger,M,"Old High German; Old High German, Old Saxon",
liuthad_1_1.xml,Liuthad,M,Old High German; Old High German,
liuthard_1_1.xml,Liuthard,M,Old High German; Old Saxon; Old High German,
liuthilde_1_1.xml,Liuthilde,F,Old High German; Old High German,
liuthold_1_1.xml,Liuthold,M,Old High German; Old High German,
liutisma_1_1.xml,Liutisma,F,Old High German; Latin,
liutlinde_1_1.xml,Liutlinde,F,Old High German; Proto-Germanic,
liutmar_1_1.xml,Liutmar,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
liutmod_1_1.xml,Liutmod,F,Old High German; Old High German,
liutrad_1_1.xml,Liutrad,M,Old High German; Old Saxon; Old High German,
liutrada_1_1.xml,Liutrada,F,Old High German; Old Saxon; Old High German,
liutrich_1_1.xml,Liutrich,M,Old High German; Old High German,
liutulf_1_1.xml,Liutulf,M,Old High German; Old German,
liutunch_1_1.xml,Liutunch,F,,
liutward_1_1.xml,Liutward,M,Old High German; Old High German,
liutwarde_1_1.xml,Liutwarde,F,Old High German; Old High German,Liutward
liutwin_1_1.xml,Liutwin,M,Old High German; Old High German,
livette_1_1.xml,Livette,M,,
liveva_1_1.xml,Liveva,F,,
livia_1_1.xml,Livia,F,Latin,
livilani_1_1.xml,Livilani,M,,
livy_1_1.xml,Livy,M,Latin,
llywarch_1_1.xml,Llywarch,M,Proto-Celtic; Old Welsh; Old Breton,
llywellyn_1_1.xml,Llywellyn,M,Proto-Celtic,
lobco_1_1.xml,Lobco,M,,
lochlann_1_1.xml,Lochlann,M,,
locke_1_1.xml,Locke,M,,
lodbald_1_1.xml,Lodbald,M,Old High German; Old Saxon; Proto-Germanic; Old High German,
lodberta_1_1.xml,Lodberta,F,Old High German; Old Saxon; Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,
lodgar_1_1.xml,Lodgar,M,Old High German; Old Saxon; Proto-Germanic,
lodisius_1_1.xml,Lodisius,M,,
lodivius_1_1.xml,Lodivius,M,,
lodulf_1_1.xml,Lodulf,M,Old High German; Old Saxon; Proto-Germanic; Old German,
lodwin_1_1.xml,Lodwin,M,Old High German; Old Saxon; Proto-Germanic; Old High German,
loet_1_1.xml,Loet,M,,
loewi_1_1.xml,Loewi,U,,
logel_1_1.xml,Logel,M,,
logio_1_1.xml,Logio,M,,
loieshoiarn_1_1.xml,Loieshoiarn,M,Old Breton,
lois_1_1.xml,Lois,F,Ancient Greek,
lombard_1_1.xml,Lombard,M,Late Latin; Proto-Germanic; Proto-Germanic,
lonchet_1_1.xml,Lonchet,M,,
